#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NFE2L2	SOD1	4446632	4435927	9606.ENSP00000380252	9606.ENSP00000270142	0	0	0	0	0	0	0	0.683	0.683
CCT4	SYNCRIP	4446274	4443358	9606.ENSP00000377958	9606.ENSP00000358635	0	0	0	0	0.645	0	0	0.140	0.682
FKBP1A	SOD1	4446979	4435927	9606.ENSP00000383003	9606.ENSP00000270142	0	0	0	0	0.435	0.376	0	0.168	0.681
EIF3M	CCT7	4449770	4434598	9606.ENSP00000436049	9606.ENSP00000258091	0	0	0	0	0.680	0	0	0.044	0.681
PDHB	UQCRFS1	4438304	4438219	9606.ENSP00000307241	9606.ENSP00000306397	0	0	0	0	0.584	0	0	0.258	0.679
RPL8	SNRPA1	4435108	4434347	9606.ENSP00000262584	9606.ENSP00000254193	0	0	0	0	0.518	0.288	0	0.139	0.679
SRSF10	SREK1	4449097	4440574	9606.ENSP00000420195	9606.ENSP00000334538	0	0	0	0	0.126	0.554	0	0.240	0.678
ILF2	CCT7	4442589	4434598	9606.ENSP00000355011	9606.ENSP00000258091	0	0	0	0	0.530	0	0	0.343	0.678
SYNCRIP	CCT7	4443358	4434598	9606.ENSP00000358635	9606.ENSP00000258091	0	0	0	0	0.649	0	0	0.116	0.677
DDIT4	RHEB	4438316	4435025	9606.ENSP00000307305	9606.ENSP00000262187	0	0	0	0	0	0	0	0.676	0.676
HINT1	LSM3	4438030	4437830	9606.ENSP00000304229	9606.ENSP00000302160	0	0	0	0	0.676	0	0	0	0.676
FNBP1	FNBP4	4448700	4435312	9606.ENSP00000413625	9606.ENSP00000263773	0	0	0	0	0.117	0	0	0.648	0.676
ATP5G3	COX6A1	4436602	4433467	9606.ENSP00000284727	9606.ENSP00000229379	0	0	0	0	0.253	0	0	0.583	0.675
NDUFA13	PHPT1	4449261	4434025	9606.ENSP00000423673	9606.ENSP00000247665	0	0	0	0	0.675	0	0	0	0.675
PDCD4	STAT3	4436360	4435468	9606.ENSP00000280154	9606.ENSP00000264657	0	0	0	0	0	0	0	0.674	0.674
KIAA0226	RB1CC1	4437267	4432608	9606.ENSP00000296343	9606.ENSP00000025008	0	0	0	0	0	0	0	0.674	0.674
DDX24	DHX9	4451587	4442908	9606.ENSP00000481495	9606.ENSP00000356520	0	0	0	0	0.069	0.157	0	0.615	0.672
UTRN	CNN2	4442906	4435198	9606.ENSP00000356515	9606.ENSP00000263097	0	0	0	0	0.061	0.131	0	0.631	0.672
EIF1AX	MRPL33	4445241	4437235	9606.ENSP00000368927	9606.ENSP00000296102	0.069	0	0	0	0.338	0.413	0	0.202	0.672
TUBA1B	RAB7A	4440737	4435545	9606.ENSP00000336799	9606.ENSP00000265062	0	0	0	0	0.087	0	0.600	0.173	0.671
EIF4E	PDCD4	4449328	4436360	9606.ENSP00000425561	9606.ENSP00000280154	0	0	0	0	0	0	0	0.670	0.670
STAT3	NR3C1	4435468	4433539	9606.ENSP00000264657	9606.ENSP00000231509	0	0	0	0	0	0.386	0	0.480	0.668
BRD2	PSMB9	4446390	4444464	9606.ENSP00000378704	9606.ENSP00000363993	0	0	0	0	0.062	0	0	0.660	0.667
EXOSC8	LSM7	4445877	4434242	9606.ENSP00000374354	9606.ENSP00000252622	0	0	0	0	0.145	0.548	0	0.209	0.667
OPTN	SETX	4445111	4433294	9606.ENSP00000368022	9606.ENSP00000224140	0	0	0	0	0	0	0	0.666	0.666
ATG12	KIAA0226	4449317	4437267	9606.ENSP00000425107	9606.ENSP00000296343	0	0	0	0	0	0	0	0.665	0.665
EIF3I	HSPA4	4444219	4437917	9606.ENSP00000362688	9606.ENSP00000302961	0	0	0	0	0.628	0	0	0.134	0.665
SOD1	CHMP2B	4435927	4435315	9606.ENSP00000270142	9606.ENSP00000263780	0	0	0	0	0.062	0	0	0.658	0.665
HSPA4	PSMA2	4437917	4433278	9606.ENSP00000302961	9606.ENSP00000223321	0	0	0	0	0.570	0.124	0	0.174	0.661
WDR43	DDX17	4447102	4446598	9606.ENSP00000384302	9606.ENSP00000380033	0	0	0	0	0.651	0.050	0	0.057	0.660
SOD1	SETX	4435927	4433294	9606.ENSP00000270142	9606.ENSP00000224140	0	0	0	0	0	0	0	0.659	0.659
PRPF39	SREK1	4441785	4440574	9606.ENSP00000348010	9606.ENSP00000334538	0	0	0	0	0.397	0	0	0.457	0.659
EIF4E	FKBP1A	4449328	4446979	9606.ENSP00000425561	9606.ENSP00000383003	0	0	0	0	0.080	0.157	0	0.596	0.659
TRA2B	CPSF6	4448854	4435722	9606.ENSP00000416959	9606.ENSP00000266679	0	0	0	0	0.627	0	0	0.119	0.658
ATG12	VMP1	4449317	4435047	9606.ENSP00000425107	9606.ENSP00000262291	0	0	0	0	0.062	0	0	0.650	0.657
DDX17	SFPQ	4446598	4441968	9606.ENSP00000380033	9606.ENSP00000349748	0	0	0	0	0.252	0.419	0	0.275	0.657
BRD2	CHD4	4446390	4441937	9606.ENSP00000378704	9606.ENSP00000349508	0	0	0	0	0.179	0.185	0	0.529	0.657
CSNK1A1	CRBN	4449183	4433551	9606.ENSP00000421689	9606.ENSP00000231948	0	0	0	0	0	0.379	0	0.470	0.656
HIF1A	DDIT4	4449842	4438316	9606.ENSP00000437955	9606.ENSP00000307305	0	0	0	0	0	0	0	0.654	0.654
DHX9	SFPQ	4442908	4441968	9606.ENSP00000356520	9606.ENSP00000349748	0	0	0	0	0.526	0	0	0.296	0.652
ALYREF	HNRNPH3	4449181	4435656	9606.ENSP00000421592	9606.ENSP00000265866	0	0	0	0	0.639	0	0	0.073	0.651
REEP5	MIA3	4445244	4441090	9606.ENSP00000368959	9606.ENSP00000340900	0	0	0	0	0.055	0	0	0.645	0.650
ATP5G2	COX6A1	4446264	4433467	9606.ENSP00000377878	9606.ENSP00000229379	0	0	0	0	0.220	0	0	0.570	0.650
NDUFB9	COX6A1	4436240	4433467	9606.ENSP00000276689	9606.ENSP00000229379	0	0	0	0	0.512	0	0	0.309	0.649
POLE3	RSF1	4444334	4438702	9606.ENSP00000363286	9606.ENSP00000311513	0	0	0	0	0	0	0	0.649	0.649
SEC61B	DERL2	4433288	4432675	9606.ENSP00000223641	9606.ENSP00000158771	0	0	0	0	0.177	0.085	0	0.571	0.649
RAN	TRA2B	4450191	4448854	9606.ENSP00000446215	9606.ENSP00000416959	0	0	0	0	0.231	0.539	0	0.085	0.647
ATP5G3	NDUFB9	4436602	4436240	9606.ENSP00000284727	9606.ENSP00000276689	0	0	0	0	0.415	0	0	0.420	0.646
ATP5E	COX6A1	4433873	4433467	9606.ENSP00000243997	9606.ENSP00000229379	0	0	0	0	0.377	0	0	0.455	0.646
DDX3X	G3BP1	4446966	4446228	9606.ENSP00000382840	9606.ENSP00000377681	0	0	0	0	0.287	0.182	0	0.441	0.645
UQCRQ	LSM3	4445100	4437830	9606.ENSP00000367939	9606.ENSP00000302160	0	0	0	0	0.642	0	0	0.050	0.645
SOD1	ENO1	4435927	4433634	9606.ENSP00000270142	9606.ENSP00000234590	0	0	0	0	0.158	0.374	0	0.377	0.643
RAN	RPL10A	4450191	4444285	9606.ENSP00000446215	9606.ENSP00000363018	0	0	0	0	0.630	0	0	0.072	0.642
RGS1	PRKCH	4442888	4440075	9606.ENSP00000356429	9606.ENSP00000329127	0	0	0	0	0.074	0	0	0.628	0.641
TRA2B	SMN1	4448854	4445441	9606.ENSP00000416959	9606.ENSP00000370083	0	0	0	0	0	0	0	0.641	0.641
CD3D	UBXN4	4437689	4436038	9606.ENSP00000300692	9606.ENSP00000272638	0	0	0	0	0	0	0	0.640	0.640
SOD2	HSPA4	4450194	4437917	9606.ENSP00000446252	9606.ENSP00000302961	0	0	0	0	0.081	0	0	0.623	0.639
SMN1	SOD1	4445441	4435927	9606.ENSP00000370083	9606.ENSP00000270142	0	0	0	0	0.062	0.185	0	0.564	0.637
SOD2	ATP5C1	4450194	4441891	9606.ENSP00000446252	9606.ENSP00000349142	0	0	0	0	0.460	0	0	0.355	0.637
SOD2	MRPL33	4450194	4437235	9606.ENSP00000446252	9606.ENSP00000296102	0.163	0	0	0	0.062	0.386	0	0.336	0.637
COX20	CHCHD7	4448412	4438221	9606.ENSP00000406327	9606.ENSP00000306425	0	0	0	0	0.062	0	0	0.629	0.637
DDX17	NHP2	4446598	4436148	9606.ENSP00000380033	9606.ENSP00000274606	0	0	0	0	0.483	0.306	0	0.067	0.636
ATG12	LAMP2	4449317	4448485	9606.ENSP00000425107	9606.ENSP00000408411	0	0	0	0	0.062	0	0	0.628	0.636
ETFA	ATP5H	4450403	4437775	9606.ENSP00000452762	9606.ENSP00000301587	0	0	0	0	0.547	0	0	0.225	0.634
CNOT6L	VAPA	4449311	4441538	9606.ENSP00000424896	9606.ENSP00000345656	0	0	0	0	0.062	0	0	0.625	0.634
RAN	SNRPB2	4450191	4433966	9606.ENSP00000446215	9606.ENSP00000246071	0	0	0	0	0.579	0	0	0.167	0.634
TAF9	KRR1	4445457	4433449	9606.ENSP00000370201	9606.ENSP00000229214	0	0	0	0	0.143	0.312	0	0.427	0.633
PPP6R3	PRKDC	4446190	4438858	9606.ENSP00000377390	9606.ENSP00000313420	0	0	0	0	0.133	0.344	0	0.407	0.633
USP15	GLTSCR2	4436378	4433999	9606.ENSP00000280377	9606.ENSP00000246802	0	0	0	0	0.063	0.379	0	0.419	0.632
SYNCRIP	RPL8	4443358	4435108	9606.ENSP00000358635	9606.ENSP00000262584	0	0	0	0	0.619	0	0	0.073	0.631
ILF2	CPSF6	4442589	4435722	9606.ENSP00000355011	9606.ENSP00000266679	0	0	0	0	0.631	0	0	0	0.631
MRPS6	MIA3	4446909	4441090	9606.ENSP00000382250	9606.ENSP00000340900	0	0	0	0	0	0	0	0.630	0.630
TRA2B	LSM3	4448854	4437830	9606.ENSP00000416959	9606.ENSP00000302160	0	0	0	0	0.619	0.050	0	0.058	0.629
STAT3	SOX4	4435468	4433911	9606.ENSP00000264657	9606.ENSP00000244745	0	0	0	0	0	0.079	0	0.613	0.628
DDX3X	EIF3I	4446966	4444219	9606.ENSP00000382840	9606.ENSP00000362688	0	0	0	0	0.263	0.306	0	0.331	0.628
LCK	TRAT1	4440823	4437188	9606.ENSP00000337825	9606.ENSP00000295756	0	0	0	0	0.230	0.377	0	0.285	0.627
UBE2B	ASF1A	4435585	4433475	9606.ENSP00000265339	9606.ENSP00000229595	0	0	0	0	0.062	0.162	0	0.563	0.627
LAMP2	ATP6AP2	4448485	4445054	9606.ENSP00000408411	9606.ENSP00000367697	0	0	0	0	0.544	0	0	0.211	0.625
CD48	CCL4	4451851	4451651	9606.ENSP00000484431	9606.ENSP00000482259	0	0	0	0	0.544	0	0	0.210	0.624
SAFB	ALYREF	4450849	4449181	9606.ENSP00000467423	9606.ENSP00000421592	0	0	0	0	0.517	0	0	0.252	0.623
PTP4A1	UBE2B	4443595	4435585	9606.ENSP00000359685	9606.ENSP00000265339	0	0	0	0	0	0	0	0.622	0.622
SSH2	EVI2A	4450129	4434020	9606.ENSP00000444743	9606.ENSP00000247270	0	0	0	0	0	0	0	0.621	0.621
ISCA1	BOLA2B	4444659	4438250	9606.ENSP00000365159	9606.ENSP00000306752	0.112	0	0	0	0.097	0.085	0	0.543	0.620
SMN1	SETX	4445441	4433294	9606.ENSP00000370083	9606.ENSP00000224140	0	0	0	0	0	0.361	0	0.430	0.620
TBCA	HINT1	4438215	4438030	9606.ENSP00000306362	9606.ENSP00000304229	0	0	0	0	0.614	0	0	0.050	0.618
DDX17	CPSF6	4446598	4435722	9606.ENSP00000380033	9606.ENSP00000266679	0	0	0	0	0.335	0.436	0	0.058	0.616
REEP5	VAPA	4445244	4441538	9606.ENSP00000368959	9606.ENSP00000345656	0	0	0	0	0.171	0.286	0	0.402	0.615
RAN	RPL8	4450191	4435108	9606.ENSP00000446215	9606.ENSP00000262584	0	0	0	0	0.378	0	0	0.405	0.614
EXOSC8	GLTSCR2	4445877	4433999	9606.ENSP00000374354	9606.ENSP00000246802	0	0	0	0	0.190	0.301	0	0.374	0.614
KDM5A	ATP5H	4446946	4437775	9606.ENSP00000382688	9606.ENSP00000301587	0	0	0	0	0.308	0.404	0	0.140	0.614
MDH2	NDUFB9	4439895	4436240	9606.ENSP00000327070	9606.ENSP00000276689	0	0	0	0	0.482	0	0	0.283	0.612
TRA2B	RSRC2	4448854	4440159	9606.ENSP00000416959	9606.ENSP00000330188	0	0	0	0	0.277	0	0	0.483	0.611
UQCRQ	SOD1	4445100	4435927	9606.ENSP00000367939	9606.ENSP00000270142	0	0	0	0	0.332	0	0	0.441	0.611
SOD2	TOMM20	4450194	4442701	9606.ENSP00000446252	9606.ENSP00000355566	0	0	0	0	0.205	0	0	0.529	0.610
CHD4	IRF1	4441937	4433930	9606.ENSP00000349508	9606.ENSP00000245414	0	0	0	0	0	0	0.600	0.064	0.609
UBE2J1	UBE2L3	4450351	4448147	9606.ENSP00000451261	9606.ENSP00000400906	0	0	0	0	0	0	0	0.607	0.607
LCP1	IRF8	4446831	4435834	9606.ENSP00000381581	9606.ENSP00000268638	0	0	0	0	0.344	0	0	0.424	0.606
SAFB	SATB1	4450849	4448075	9606.ENSP00000467423	9606.ENSP00000399518	0	0	0	0	0	0	0	0.605	0.605
SOD2	MDH2	4450194	4439895	9606.ENSP00000446252	9606.ENSP00000327070	0.050	0	0	0	0.171	0	0	0.539	0.605
SAFB	ILF2	4450849	4442589	9606.ENSP00000467423	9606.ENSP00000355011	0	0	0	0	0.578	0	0	0.099	0.604
TMF1	SRP9	4446829	4438111	9606.ENSP00000381567	9606.ENSP00000305230	0	0	0	0	0.046	0	0	0.602	0.604
CPSF6	SRSF6	4435722	4433875	9606.ENSP00000266679	9606.ENSP00000244020	0	0	0	0	0.553	0.064	0	0.128	0.603
RPSA	ENO1	4441585	4433634	9606.ENSP00000346067	9606.ENSP00000234590	0.076	0	0	0	0.414	0	0	0.326	0.603
SOD2	PRKDC	4450194	4438858	9606.ENSP00000446252	9606.ENSP00000313420	0	0	0	0	0.050	0.145	0	0.549	0.602
DDX17	ADAR	4446598	4443107	9606.ENSP00000380033	9606.ENSP00000357459	0	0	0	0	0.089	0.392	0	0.336	0.600
CCL4	GPR29	4451651	4441381	9606.ENSP00000482259	9606.ENSP00000343952	0	0	0	0	0.050	0.124	0	0.558	0.600
MDH2	SOD1	4439895	4435927	9606.ENSP00000327070	9606.ENSP00000270142	0	0	0	0	0.117	0.363	0	0.346	0.600
ATP5G3	NDUFS6	4436602	4436114	9606.ENSP00000284727	9606.ENSP00000274137	0	0	0	0	0.219	0	0	0.508	0.599
CNOT6L	TNRC6B	4449311	4448205	9606.ENSP00000424896	9606.ENSP00000401946	0	0	0	0	0.082	0.227	0	0.478	0.597
ILF2	HNRNPH3	4442589	4435656	9606.ENSP00000355011	9606.ENSP00000265866	0	0	0	0	0.597	0	0	0	0.597
ATP5G2	NDUFB9	4446264	4436240	9606.ENSP00000377878	9606.ENSP00000276689	0	0	0	0	0.243	0	0	0.489	0.597
ATP5C1	NDUFS6	4441891	4436114	9606.ENSP00000349142	9606.ENSP00000274137	0	0	0	0	0.342	0	0	0.412	0.597
ILF2	LSM3	4442589	4437830	9606.ENSP00000355011	9606.ENSP00000302160	0	0	0	0	0.539	0	0	0.159	0.596
DTX3L	ATP1B3	4437247	4436673	9606.ENSP00000296161	9606.ENSP00000286371	0	0	0	0	0	0	0	0.595	0.595
RSL1D1	RPSA	4450638	4441585	9606.ENSP00000460871	9606.ENSP00000346067	0	0	0	0	0.157	0	0.540	0	0.595
DDX17	SYNCRIP	4446598	4443358	9606.ENSP00000380033	9606.ENSP00000358635	0	0	0	0	0.106	0.419	0	0.283	0.595
STRAP	SYNCRIP	4447735	4443358	9606.ENSP00000392270	9606.ENSP00000358635	0	0	0	0	0.357	0	0	0.394	0.594
SMC4	DPY30	4441992	4441561	9606.ENSP00000349961	9606.ENSP00000345837	0	0	0	0	0	0	0	0.594	0.594
SOD2	STAT3	4450194	4435468	9606.ENSP00000446252	9606.ENSP00000264657	0	0	0	0	0.078	0	0	0.577	0.594
C14orf166	PSMA2	4434928	4433278	9606.ENSP00000261700	9606.ENSP00000223321	0	0	0	0	0.593	0	0	0	0.593
SYNCRIP	HSPA4	4443358	4437917	9606.ENSP00000358635	9606.ENSP00000302961	0	0	0	0	0.456	0	0	0.282	0.593
ILF2	C14orf166	4442589	4434928	9606.ENSP00000355011	9606.ENSP00000261700	0	0	0	0	0.315	0.223	0	0.298	0.593
ATP5C1	PSMA2	4441891	4433278	9606.ENSP00000349142	9606.ENSP00000223321	0	0	0	0	0.314	0	0	0.429	0.591
GPR29	STAT3	4441381	4435468	9606.ENSP00000343952	9606.ENSP00000264657	0	0	0	0	0	0	0	0.591	0.591
GDI2	C14orf166	4445338	4434928	9606.ENSP00000369538	9606.ENSP00000261700	0	0	0	0	0.588	0	0	0.048	0.591
TOMM20	ATP5C1	4442701	4441891	9606.ENSP00000355566	9606.ENSP00000349142	0	0	0	0	0.396	0.068	0	0.332	0.591
IST1	USP8	4449865	4446553	9606.ENSP00000438399	9606.ENSP00000379721	0	0	0	0	0	0	0	0.590	0.590
SRSF10	SFPQ	4449097	4441968	9606.ENSP00000420195	9606.ENSP00000349748	0	0	0	0	0.309	0.172	0	0.340	0.589
CCT4	PSMD8	4446274	4432854	9606.ENSP00000377958	9606.ENSP00000215071	0	0	0	0	0.532	0	0	0.158	0.589
IRF4	FOSL2	4445477	4435485	9606.ENSP00000370343	9606.ENSP00000264716	0	0	0	0	0	0.051	0	0.583	0.588
ATP5C1	IRF8	4441891	4435834	9606.ENSP00000349142	9606.ENSP00000268638	0	0	0	0	0	0	0	0.588	0.588
REEP5	SEC61B	4445244	4433288	9606.ENSP00000368959	9606.ENSP00000223641	0	0	0	0	0.129	0.261	0	0.410	0.587
SOD2	ATP5H	4450194	4437775	9606.ENSP00000446252	9606.ENSP00000301587	0	0	0	0	0.508	0	0	0.193	0.586
FKBP1A	PRKDC	4446979	4438858	9606.ENSP00000383003	9606.ENSP00000313420	0	0	0	0	0	0.389	0	0.348	0.584
LARP4B	SREK1	4451715	4440574	9606.ENSP00000482767	9606.ENSP00000334538	0	0	0	0	0.113	0	0	0.551	0.584
RAN	HSPA4	4450191	4437917	9606.ENSP00000446215	9606.ENSP00000302961	0	0	0	0	0.433	0.099	0	0.251	0.584
DDX17	KRR1	4446598	4433449	9606.ENSP00000380033	9606.ENSP00000229214	0	0	0	0	0.405	0.261	0	0.130	0.584
TMEM33	REEP5	4449217	4445244	9606.ENSP00000422473	9606.ENSP00000368959	0	0	0	0	0.085	0.054	0	0.558	0.584
GPR29	IRF8	4441381	4435834	9606.ENSP00000343952	9606.ENSP00000268638	0	0	0	0	0.062	0	0	0.574	0.584
RPSA	NHP2	4441585	4436148	9606.ENSP00000346067	9606.ENSP00000274606	0.070	0	0	0	0.312	0.339	0	0.131	0.583
SREK1	SRSF6	4440574	4433875	9606.ENSP00000334538	9606.ENSP00000244020	0	0	0	0.596	0.171	0.294	0	0.790	0.582
VMP1	RB1CC1	4435047	4432608	9606.ENSP00000262291	9606.ENSP00000025008	0	0	0	0	0	0	0	0.582	0.582
ILF2	EIF4A3	4442589	4435883	9606.ENSP00000355011	9606.ENSP00000269349	0	0	0	0	0.452	0.269	0	0	0.582
ATG12	RHEB	4449317	4435025	9606.ENSP00000425107	9606.ENSP00000262187	0	0	0	0	0.062	0	0	0.573	0.582
IRF8	IRF1	4435834	4433930	9606.ENSP00000268638	9606.ENSP00000245414	0	0	0	0.711	0.143	0.379	0	0.853	0.581
PTPN22	MAF	4442291	4439893	9606.ENSP00000352833	9606.ENSP00000327048	0	0	0	0	0	0	0	0.580	0.580
KIAA0247	DHRS7	4441421	4432970	9606.ENSP00000344424	9606.ENSP00000216500	0	0	0	0	0	0	0	0.578	0.578
NDUFA13	COX6A1	4449261	4433467	9606.ENSP00000423673	9606.ENSP00000229379	0	0	0	0	0.453	0	0	0.257	0.577
LSM3	NHP2	4437830	4436148	9606.ENSP00000302160	9606.ENSP00000274606	0	0	0	0	0.260	0.405	0	0.115	0.576
CCL4	TNFRSF1B	4451651	4444700	9606.ENSP00000482259	9606.ENSP00000365435	0	0	0	0	0.229	0	0	0.473	0.576
DDX17	HNRNPH3	4446598	4435656	9606.ENSP00000380033	9606.ENSP00000265866	0	0	0	0	0.119	0.538	0	0	0.575
KIAA0226	VMP1	4437267	4435047	9606.ENSP00000296343	9606.ENSP00000262291	0	0	0	0	0	0	0	0.575	0.575
LAMP2	GABARAPL2	4448485	4432616	9606.ENSP00000408411	9606.ENSP00000037243	0	0	0	0	0.090	0	0	0.552	0.575
SRSF10	EIF4A3	4449097	4435883	9606.ENSP00000420195	9606.ENSP00000269349	0	0	0	0	0.157	0.358	0	0.275	0.574
TAGLN2	ENO1	4443033	4433634	9606.ENSP00000357076	9606.ENSP00000234590	0	0	0	0	0.121	0.368	0	0.294	0.574
RSL1D1	DDX17	4450638	4446598	9606.ENSP00000460871	9606.ENSP00000380033	0	0	0	0	0.488	0.169	0	0.079	0.574
FOSL2	SOX4	4435485	4433911	9606.ENSP00000264716	9606.ENSP00000244745	0	0	0	0	0	0.394	0	0.324	0.573
NDUFS6	COX6A1	4436114	4433467	9606.ENSP00000274137	9606.ENSP00000229379	0	0	0	0	0.391	0	0	0.327	0.573
HNRNPH3	C14orf166	4435656	4434928	9606.ENSP00000265866	9606.ENSP00000261700	0	0	0	0	0.569	0	0	0.050	0.573
EIF3M	PSMA2	4449770	4433278	9606.ENSP00000436049	9606.ENSP00000223321	0	0	0	0	0.572	0	0	0	0.572
ANKRD44	GABARAPL2	4436477	4432616	9606.ENSP00000282272	9606.ENSP00000037243	0	0	0	0	0.063	0.555	0	0.057	0.572
UQCRQ	PDHB	4445100	4438304	9606.ENSP00000367939	9606.ENSP00000307241	0	0	0	0	0.184	0.410	0	0.183	0.572
RAB7A	RB1CC1	4435545	4432608	9606.ENSP00000265062	9606.ENSP00000025008	0	0	0	0	0	0	0	0.571	0.571
PDHB	CHMP2B	4438304	4435315	9606.ENSP00000307241	9606.ENSP00000263780	0	0	0	0	0.096	0	0	0.545	0.571
SOD2	ENO1	4450194	4433634	9606.ENSP00000446252	9606.ENSP00000234590	0	0	0	0	0.148	0.157	0	0.450	0.570
SS18L2	MRPL51	4448159	4433450	9606.ENSP00000401115	9606.ENSP00000229238	0	0	0	0	0.080	0	0	0.551	0.570
ETFA	PDHB	4450403	4438304	9606.ENSP00000452762	9606.ENSP00000307241	0.060	0	0	0	0.357	0.126	0	0.281	0.569
RAB7A	RHEB	4435545	4435025	9606.ENSP00000265062	9606.ENSP00000262187	0	0	0.367	0.703	0.084	0.407	0	0.534	0.569
ATP5C1	COX6A1	4441891	4433467	9606.ENSP00000349142	9606.ENSP00000229379	0	0	0	0	0.366	0	0	0.348	0.569
DDX17	RANBP2	4446598	4436527	9606.ENSP00000380033	9606.ENSP00000283195	0	0	0	0	0.106	0.526	0	0.060	0.568
APOBEC3C	COX6A1	4442655	4433467	9606.ENSP00000355340	9606.ENSP00000229379	0	0	0	0	0.217	0.386	0	0.173	0.567
LYN	PSMB9	4449476	4444464	9606.ENSP00000428924	9606.ENSP00000363993	0	0	0	0	0.096	0	0	0.541	0.567
ILF2	RPL8	4442589	4435108	9606.ENSP00000355011	9606.ENSP00000262584	0	0	0	0	0.369	0.328	0	0.056	0.565
ILF2	SNRPB2	4442589	4433966	9606.ENSP00000355011	9606.ENSP00000246071	0	0	0	0	0.565	0	0	0	0.565
EIF1AX	NHP2	4445241	4436148	9606.ENSP00000368927	9606.ENSP00000274606	0.058	0	0	0	0.272	0.405	0	0.059	0.564
NDUFA1	MRPL33	4443745	4437235	9606.ENSP00000360492	9606.ENSP00000296102	0	0	0	0	0.560	0	0	0.049	0.564
SRSF10	SNRPA1	4449097	4434347	9606.ENSP00000420195	9606.ENSP00000254193	0	0	0	0	0.147	0.320	0	0.308	0.563
YTHDF2	SFPQ	4444264	4441968	9606.ENSP00000362918	9606.ENSP00000349748	0	0	0	0	0.286	0.403	0	0.056	0.562
NDUFA3	ATP5C1	4448964	4441891	9606.ENSP00000418438	9606.ENSP00000349142	0	0	0	0	0.082	0	0	0.543	0.562
NDUFA1	LSM3	4443745	4437830	9606.ENSP00000360492	9606.ENSP00000302160	0	0	0	0	0.561	0	0	0	0.561
EIF4A3	KRR1	4435883	4433449	9606.ENSP00000269349	9606.ENSP00000229214	0	0	0	0	0.493	0.157	0	0.057	0.561
NFKBIZ	STAT3	4439783	4435468	9606.ENSP00000325663	9606.ENSP00000264657	0	0	0	0	0.062	0.393	0	0.291	0.561
WASF2	FNBP1	4451760	4448700	9606.ENSP00000483313	9606.ENSP00000413625	0	0	0	0	0	0.262	0	0.430	0.561
RNF7	CRBN	4436081	4433551	9606.ENSP00000273480	9606.ENSP00000231948	0	0	0	0	0	0	0.540	0.085	0.561
DDX24	IFRD1	4451587	4447123	9606.ENSP00000481495	9606.ENSP00000384477	0	0	0	0	0	0.122	0	0.519	0.560
SYNCRIP	SFPQ	4443358	4441968	9606.ENSP00000358635	9606.ENSP00000349748	0	0	0	0.547	0.428	0.121	0	0.383	0.560
ETFA	UQCRFS1	4450403	4438219	9606.ENSP00000452762	9606.ENSP00000306397	0	0	0	0	0.275	0	0	0.418	0.560
ATP5C1	MRPL33	4441891	4437235	9606.ENSP00000349142	9606.ENSP00000296102	0	0	0	0	0.175	0	0	0.487	0.559
FUBP1	SREK1	4443616	4440574	9606.ENSP00000359804	9606.ENSP00000334538	0	0	0	0	0.409	0	0	0.283	0.558
RAN	EIF4A3	4450191	4435883	9606.ENSP00000446215	9606.ENSP00000269349	0	0	0	0	0.399	0.287	0	0.050	0.558
GGA2	AP2M1	4438738	4436990	9606.ENSP00000311962	9606.ENSP00000292807	0	0	0	0	0.061	0	0.360	0.324	0.558
CCT4	ILF2	4446274	4442589	9606.ENSP00000377958	9606.ENSP00000355011	0	0	0	0	0.365	0	0	0.329	0.556
SFPQ	CHD4	4441968	4441937	9606.ENSP00000349748	9606.ENSP00000349508	0	0	0	0	0.524	0.045	0	0.101	0.555
CHMP2B	SETX	4435315	4433294	9606.ENSP00000263780	9606.ENSP00000224140	0	0	0	0	0.042	0	0	0.555	0.555
DDX17	EIF4A3	4446598	4435883	9606.ENSP00000380033	9606.ENSP00000269349	0	0	0.446	0.803	0.326	0.247	0	0.442	0.555
NDUFA1	HINT1	4443745	4438030	9606.ENSP00000360492	9606.ENSP00000304229	0	0	0	0	0.554	0	0	0	0.554
VAPA	SOD1	4441538	4435927	9606.ENSP00000345656	9606.ENSP00000270142	0	0	0	0	0	0.186	0	0.475	0.554
DHX9	UBE2I	4442908	4441792	9606.ENSP00000356520	9606.ENSP00000348056	0	0	0	0	0.115	0.379	0	0.253	0.553
SYNCRIP	SNRPA1	4443358	4434347	9606.ENSP00000358635	9606.ENSP00000254193	0	0	0	0	0.404	0.261	0	0.067	0.553
EIF3I	PSMB6	4444219	4435950	9606.ENSP00000362688	9606.ENSP00000270586	0	0	0	0	0.507	0	0	0.131	0.553
SOD2	BTG2	4450194	4436873	9606.ENSP00000446252	9606.ENSP00000290551	0	0	0	0	0	0	0	0.553	0.553
IRF4	GPR29	4445477	4441381	9606.ENSP00000370343	9606.ENSP00000343952	0	0	0	0	0.061	0	0	0.543	0.553
G3BP1	SOD1	4446228	4435927	9606.ENSP00000377681	9606.ENSP00000270142	0	0	0	0	0	0	0	0.551	0.551
NDUFA13	C14orf2	4449261	4448197	9606.ENSP00000423673	9606.ENSP00000401770	0	0	0	0	0.551	0	0	0	0.551
