"","ensembl_gene_id","chromosome_name","hgnc_symbol","hgnc_id"
"482","ENSG00000089195","20","TRMT6","HGNC:20900"
"483","ENSG00000089234","12","BRAP","HGNC:1099"
"484","ENSG00000089289","X","IGBP1","HGNC:5461"
"485","ENSG00000089327","19","FXYD5","HGNC:4029"
"486","ENSG00000089486","16","CDIP1","HGNC:13234"
"487","ENSG00000089597","11","GANAB","HGNC:4138"
"488","ENSG00000089775","14","ZBTB25","HGNC:13112"
"489","ENSG00000089818","12","NECAP1","HGNC:24539"
"490","ENSG00000089820","X","ARHGAP4","HGNC:674"
"491","ENSG00000089902","14","RCOR1","HGNC:17441"
"492","ENSG00000089916","14","GPATCH2L","HGNC:20210"
"493","ENSG00000090263","7","MRPS33","HGNC:16634"
"494","ENSG00000090382","12","LYZ","HGNC:6740"
"495","ENSG00000090432","1","MUL1","HGNC:25762"
"496","ENSG00000090470","15","PDCD7","HGNC:8767"
"497","ENSG00000090487","15","SPG21","HGNC:20373"
"498","ENSG00000090565","16","RAB11FIP3","HGNC:17224"
"499","ENSG00000090581","16","GNPTG","HGNC:23026"
"500","ENSG00000090615","12","GOLGA3","HGNC:4426"
"501","ENSG00000090857","16","PDPR","HGNC:30264"
"502","ENSG00000090861","16","AARS1","HGNC:20"
"503","ENSG00000090863","16","GLG1","HGNC:4316"
"504","ENSG00000090924","19","PLEKHG2","HGNC:29515"
"505","ENSG00000090989","4","EXOC1","HGNC:30380"
"506","ENSG00000091127","7","PUS7","HGNC:26033"
"507","ENSG00000091136","7","LAMB1","HGNC:6486"
"508","ENSG00000091140","7","DLD","HGNC:2898"
"509","ENSG00000091483","1","FH","HGNC:3700"
"510","ENSG00000091490","4","SEL1L3","HGNC:29108"
"511","ENSG00000091651","16","ORC6","HGNC:17151"
"512","ENSG00000091732","7","ZC3HC1","HGNC:29913"
"513","ENSG00000091972","3","CD200","HGNC:7203"
"514","ENSG00000092020","14","PPP2R3C","HGNC:17485"
"515","ENSG00000092036","14","HAUS4","HGNC:20163"
"516","ENSG00000092094","14","OSGEP","HGNC:18028"
"517","ENSG00000092140","14","G2E3","HGNC:20338"
"518","ENSG00000092330","14","TINF2","HGNC:11824"
"519","ENSG00000092758","20","COL9A3","HGNC:2219"
"520","ENSG00000092847","1","AGO1","HGNC:3262"
"521","ENSG00000092929","17","UNC13D","HGNC:23147"
"522","ENSG00000092931","17","MFSD11","HGNC:25458"
"523","ENSG00000092964","8","DPYSL2","HGNC:3014"
"524","ENSG00000092978","1","GPATCH2","HGNC:25499"
"525","ENSG00000093100","22","",""
"526","ENSG00000093144","6","ECHDC1","HGNC:21489"
"527","ENSG00000093167","3","LRRFIP2","HGNC:6703"
"528","ENSG00000093183","3","SEC22C","HGNC:16828"
"529","ENSG00000094880","5","CDC23","HGNC:1724"
"530","ENSG00000094916","12","CBX5","HGNC:1555"
"531","ENSG00000094975","1","SUCO","HGNC:1240"
"532","ENSG00000095002","2","MSH2","HGNC:7325"
"533","ENSG00000095059","19","DHPS","HGNC:2869"
"534","ENSG00000095139","11","ARCN1","HGNC:649"
"535","ENSG00000095209","9","TMEM38B","HGNC:25535"
"536","ENSG00000095261","9","PSMD5","HGNC:9563"
"537","ENSG00000095319","9","NUP188","HGNC:17859"
"538","ENSG00000095380","9","NANS","HGNC:19237"
"539","ENSG00000095485","10","CWF19L1","HGNC:25613"
"540","ENSG00000095574","10","IKZF5","HGNC:14283"
"541","ENSG00000095585","10","BLNK","HGNC:14211"
"542","ENSG00000095794","10","CREM","HGNC:2352"
"543","ENSG00000096092","6","TMEM14A","HGNC:21076"
"544","ENSG00000096093","6","EFHC1","HGNC:16406"
"545","ENSG00000096433","6","ITPR3","HGNC:6182"
"546","ENSG00000096696","6","DSP","HGNC:3052"
"547","ENSG00000096717","10","SIRT1","HGNC:14929"
"548","ENSG00000096872","9","IFT74","HGNC:21424"
"549","ENSG00000096968","9","JAK2","HGNC:6192"
"550","ENSG00000099251","10","HSD17B7P2","HGNC:28120"
"551","ENSG00000099290","10","WASHC2A","HGNC:23416"
"552","ENSG00000099308","19","MAST3","HGNC:19036"
"553","ENSG00000099326","19","MZF1","HGNC:13108"
"554","ENSG00000099797","19","TECR","HGNC:4551"
"555","ENSG00000099810","9","MTAP","HGNC:7413"
"556","ENSG00000099817","19","POLR2E","HGNC:9192"
"557","ENSG00000099821","19","POLRMT","HGNC:9200"
"558","ENSG00000099849","11","RASSF7","HGNC:1166"
"559","ENSG00000099860","19","GADD45B","HGNC:4096"
"560","ENSG00000099917","22","MED15","HGNC:14248"
"561","ENSG00000099940","22","SNAP29","HGNC:11133"
"562","ENSG00000099956","22","SMARCB1","HGNC:11103"
"563","ENSG00000099977","22","DDT","HGNC:2732"
"564","ENSG00000099995","22","SF3A1","HGNC:10765"
"565","ENSG00000100030","22","MAPK1","HGNC:6871"
"566","ENSG00000100058","22","CRYBB2P1","HGNC:2399"
"567","ENSG00000100060","22","MFNG","HGNC:7038"
"568","ENSG00000100075","22","SLC25A1","HGNC:10979"
"569","ENSG00000100099","22","HPS4","HGNC:15844"
"570","ENSG00000100100","22","PIK3IP1","HGNC:24942"
"571","ENSG00000100104","22","SRRD","HGNC:33910"
"572","ENSG00000100109","22","TFIP11","HGNC:17165"
"573","ENSG00000100124","22","ANKRD54","HGNC:25185"
"574","ENSG00000100138","22","SNU13","HGNC:7819"
"575","ENSG00000100139","22","MICALL1","HGNC:29804"
"576","ENSG00000100142","22","POLR2F","HGNC:9193"
"577","ENSG00000100207","22","TCF20","HGNC:11631"
"578","ENSG00000100209","22","HSCB","HGNC:28913"
"579","ENSG00000100216","22","TOMM22","HGNC:18002"
"580","ENSG00000100219","22","XBP1","HGNC:12801"
"581","ENSG00000100242","22","SUN2","HGNC:14210"
"582","ENSG00000100258","22","LMF2","HGNC:25096"
"583","ENSG00000100266","22","PACSIN2","HGNC:8571"
"584","ENSG00000100280","22","AP1B1","HGNC:554"
"585","ENSG00000100284","22","TOM1","HGNC:11982"
"586","ENSG00000100288","22","CHKB","HGNC:1938"
"587","ENSG00000100290","22","BIK","HGNC:1051"
"588","ENSG00000100297","22","MCM5","HGNC:6948"
"589","ENSG00000100300","22","TSPO","HGNC:1158"
"590","ENSG00000100321","22","SYNGR1","HGNC:11498"
"591","ENSG00000100325","22","ASCC2","HGNC:24103"
"592","ENSG00000100335","22","MIEF1","HGNC:25979"
"593","ENSG00000100347","22","SAMM50","HGNC:24276"
"594","ENSG00000100348","22","TXN2","HGNC:17772"
"595","ENSG00000100353","22","EIF3D","HGNC:3278"
"596","ENSG00000100360","22","IFT27","HGNC:18626"
"597","ENSG00000100364","22","KIAA0930","HGNC:1314"
"598","ENSG00000100365","22","NCF4","HGNC:7662"
"599","ENSG00000100372","22","SLC25A17","HGNC:10987"
"600","ENSG00000100376","22","FAM118A","HGNC:1313"
"601","ENSG00000100401","22","RANGAP1","HGNC:9854"
"602","ENSG00000100403","22","ZC3H7B","HGNC:30869"
"603","ENSG00000100413","22","POLR3H","HGNC:30349"
"604","ENSG00000100422","22","CERK","HGNC:19256"
"605","ENSG00000100425","22","BRD1","HGNC:1102"
"606","ENSG00000100426","22","ZBED4","HGNC:20721"
"607","ENSG00000100453","14","GZMB","HGNC:4709"
"608","ENSG00000100461","14","RBM23","HGNC:20155"
"609","ENSG00000100462","14","PRMT5","HGNC:10894"
"610","ENSG00000100473","14","COCH","HGNC:2180"
"611","ENSG00000100483","14","VCPKMT","HGNC:20352"
"612","ENSG00000100485","14","SOS2","HGNC:11188"
"613","ENSG00000100519","14","PSMC6","HGNC:9553"
"614","ENSG00000100526","14","CDKN3","HGNC:1791"
"615","ENSG00000100532","14","CGRRF1","HGNC:15528"
"616","ENSG00000100554","14","ATP6V1D","HGNC:13527"
"617","ENSG00000100580","14","TMED8","HGNC:18633"
"618","ENSG00000100591","14","AHSA1","HGNC:1189"
"619","ENSG00000100592","14","DAAM1","HGNC:18142"
"620","ENSG00000100596","14","SPTLC2","HGNC:11278"
"621","ENSG00000100600","14","LGMN","HGNC:9472"
"622","ENSG00000100605","14","ITPK1","HGNC:6177"
"623","ENSG00000100612","14","DHRS7","HGNC:21524"
"624","ENSG00000100628","14","ASB2","HGNC:16012"
"625","ENSG00000100629","14","CEP128","HGNC:20359"
"626","ENSG00000100632","14","ERH","HGNC:3447"
"627","ENSG00000100650","14","SRSF5","HGNC:10787"
"628","ENSG00000100697","14","DICER1","HGNC:17098"
"629","ENSG00000100721","14","TCL1A","HGNC:11648"
"630","ENSG00000100722","14","ZC3H14","HGNC:20509"
"631","ENSG00000100744","14","GSKIP","HGNC:20343"
"632","ENSG00000100764","14","PSMC1","HGNC:9547"
"633","ENSG00000100784","14","RPS6KA5","HGNC:10434"
"634","ENSG00000100811","14","YY1","HGNC:12856"
"635","ENSG00000100815","14","TRIP11","HGNC:12305"
"636","ENSG00000100823","14","APEX1","HGNC:587"
"637","ENSG00000100836","14","PABPN1","HGNC:8565"
"638","ENSG00000100865","14","CINP","HGNC:23789"
"639","ENSG00000100883","14","SRP54","HGNC:11301"
"640","ENSG00000100897","14","DCAF11","HGNC:20258"
"641","ENSG00000100926","14","TM9SF1","HGNC:11864"
"642","ENSG00000100938","14","GMPR2","HGNC:4377"
"643","ENSG00000100982","20","PCIF1","HGNC:16200"
"644","ENSG00000100983","20","GSS","HGNC:4624"
"645","ENSG00000100991","20","TRPC4AP","HGNC:16181"
"646","ENSG00000101017","20","CD40","HGNC:11919"
"647","ENSG00000101079","20","NDRG3","HGNC:14462"
"648","ENSG00000101082","20","SLA2","HGNC:17329"
"649","ENSG00000101084","20","RAB5IF","HGNC:15870"
"650","ENSG00000101132","20","PFDN4","HGNC:8868"
"651","ENSG00000101138","20","CSTF1","HGNC:2483"
"652","ENSG00000101146","20","RAE1","HGNC:9828"
"653","ENSG00000101166","20","PRELID3B","HGNC:15892"
"654","ENSG00000101187","20","SLCO4A1","HGNC:10953"
"655","ENSG00000101190","20","TCFL5","HGNC:11646"
"656","ENSG00000101193","20","GID8","HGNC:15857"
"657","ENSG00000101194","20","SLC17A9","HGNC:16192"
"658","ENSG00000101199","20","ARFGAP1","HGNC:15852"
"659","ENSG00000101236","20","RNF24","HGNC:13779"
"660","ENSG00000101246","20","ARFRP1","HGNC:662"
"661","ENSG00000101247","20","NDUFAF5","HGNC:15899"
"662","ENSG00000101294","20","HM13","HGNC:16435"
"663","ENSG00000101310","20","SEC23B","HGNC:10702"
"664","ENSG00000101336","20","HCK","HGNC:4840"
"665","ENSG00000101343","20","CRNKL1","HGNC:15762"
"666","ENSG00000101350","20","KIF3B","HGNC:6320"
"667","ENSG00000101365","20","IDH3B","HGNC:5385"
"668","ENSG00000101367","20","MAPRE1","HGNC:6890"
"669","ENSG00000101391","20","CDK5RAP1","HGNC:15880"
"670","ENSG00000101413","20","RPRD1B","HGNC:16209"
"671","ENSG00000101421","20","CHMP4B","HGNC:16171"
"672","ENSG00000101439","20","CST3","HGNC:2475"
"673","ENSG00000101444","20","AHCY","HGNC:343"
"674","ENSG00000101474","20","APMAP","HGNC:13238"
"675","ENSG00000101544","18","ADNP2","HGNC:23803"
"676","ENSG00000101558","18","VAPA","HGNC:12648"
"677","ENSG00000101577","18","LPIN2","HGNC:14450"
"678","ENSG00000101624","18","CEP76","HGNC:25727"
"679","ENSG00000101639","18","CEP192","HGNC:25515"
"680","ENSG00000101665","18","SMAD7","HGNC:6773"
"681","ENSG00000101695","18","RNF125","HGNC:21150"
"682","ENSG00000101745","18","ANKRD12","HGNC:29135"
"683","ENSG00000101752","18","MIB1","HGNC:21086"
"684","ENSG00000101782","18","RIOK3","HGNC:11451"
"685","ENSG00000101849","X","TBL1X","HGNC:11585"
"686","ENSG00000101882","X","NKAP","HGNC:29873"
"687","ENSG00000101928","X","MOSPD1","HGNC:25235"
"688","ENSG00000101966","X","XIAP","HGNC:592"
"689","ENSG00000101972","X","STAG2","HGNC:11355"
"690","ENSG00000101974","X","ATP11C","HGNC:13554"
"691","ENSG00000102030","X","NAA10","HGNC:18704"
"692","ENSG00000102081","X","FMR1","HGNC:3775"
"693","ENSG00000102100","X","SLC35A2","HGNC:11022"
"694","ENSG00000102103","X","PQBP1","HGNC:9330"
"695","ENSG00000102158","X","MAGT1","HGNC:28880"
"696","ENSG00000102172","X","SMS","HGNC:11123"
"697","ENSG00000102178","X","UBL4A","HGNC:12505"
"698","ENSG00000102189","12","EEA1","HGNC:3185"
"699","ENSG00000102218","X","RP2","HGNC:10274"
"700","ENSG00000102225","X","CDK16","HGNC:8749"
"701","ENSG00000102265","X","TIMP1","HGNC:11820"
"702","ENSG00000102316","X","MAGED2","HGNC:16353"
"703","ENSG00000102393","X","GLA","HGNC:4296"
"704","ENSG00000102401","X","ARMCX3","HGNC:24065"
"705","ENSG00000102572","13","STK24","HGNC:11403"
"706","ENSG00000102575","19","ACP5","HGNC:124"
"707","ENSG00000102580","13","DNAJC3","HGNC:9439"
"708","ENSG00000102710","13","SUPT20H","HGNC:20596"
"709","ENSG00000102738","13","MRPS31","HGNC:16632"
"710","ENSG00000102760","13","RGCC","HGNC:20369"
"711","ENSG00000102763","13","VWA8","HGNC:29071"
"712","ENSG00000102871","16","TRADD","HGNC:12030"
"713","ENSG00000102879","16","CORO1A","HGNC:2252"
"714","ENSG00000102897","16","LYRM1","HGNC:25074"
"715","ENSG00000102931","16","ARL2BP","HGNC:17146"
"716","ENSG00000102962","16","CCL22","HGNC:10621"
"717","ENSG00000102981","16","PARD6A","HGNC:15943"
"718","ENSG00000102984","16","ZNF821","HGNC:28043"
"719","ENSG00000103005","16","USB1","HGNC:25792"
"720","ENSG00000103018","16","CYB5B","HGNC:24374"
"721","ENSG00000103051","16","COG4","HGNC:18620"
"722","ENSG00000103064","16","SLC7A6","HGNC:11064"
"723","ENSG00000103111","16","MON1B","HGNC:25020"
"724","ENSG00000103126","16","AXIN1","HGNC:903"
"725","ENSG00000103145","16","HCFC1R1","HGNC:21198"
"726","ENSG00000103148","16","NPRL3","HGNC:14124"
"727","ENSG00000103152","16","MPG","HGNC:7211"
"728","ENSG00000103168","16","TAF1C","HGNC:11534"
"729","ENSG00000103174","16","NAGPA","HGNC:17378"
"730","ENSG00000103197","16","TSC2","HGNC:12363"
"731","ENSG00000103202","16","NME4","HGNC:7852"
"732","ENSG00000103245","16","CIAO3","HGNC:14179"
"733","ENSG00000103257","16","SLC7A5","HGNC:11063"
"734","ENSG00000103266","16","STUB1","HGNC:11427"
"735","ENSG00000103274","16","NUBP1","HGNC:8041"
"736","ENSG00000103335","16","PIEZO1","HGNC:28993"
"737","ENSG00000103381","16","CPPED1","HGNC:25632"
"738","ENSG00000103415","16","HMOX2","HGNC:5014"
"739","ENSG00000103423","16","DNAJA3","HGNC:11808"
"740","ENSG00000103429","16","BFAR","HGNC:17613"
"741","ENSG00000103472","16","RRN3P2","HGNC:37619"
"742","ENSG00000103479","16","RBL2","HGNC:9894"
"743","ENSG00000103489","16","XYLT1","HGNC:15516"
"744","ENSG00000103490","16","PYCARD","HGNC:16608"
"745","ENSG00000103502","16","CDIPT","HGNC:1769"
"746","ENSG00000103507","16","BCKDK","HGNC:16902"
"747","ENSG00000103512","16","NOMO1","HGNC:30060"
"748","ENSG00000103540","16","CCP110","HGNC:24342"
"749","ENSG00000103549","16","RNF40","HGNC:16867"
"750","ENSG00000103550","16","KNOP1","HGNC:34404"
"751","ENSG00000103642","15","LACTB","HGNC:16468"
"752","ENSG00000103671","15","TRIP4","HGNC:12310"
"753","ENSG00000103966","15","EHD4","HGNC:3245"
"754","ENSG00000103978","15","TMEM87A","HGNC:24522"
"755","ENSG00000104047","15","DTWD1","HGNC:30926"
"756","ENSG00000104064","15","GABPB1","HGNC:4074"
"757","ENSG00000104081","15","BMF","HGNC:24132"
"758","ENSG00000104129","15","DNAJC17","HGNC:25556"
"759","ENSG00000104133","15","SPG11","HGNC:11226"
"760","ENSG00000104164","15","BLOC1S6","HGNC:8549"
"761","ENSG00000104177","15","MYEF2","HGNC:17940"
"762","ENSG00000104205","8","SGK3","HGNC:10812"
"763","ENSG00000104231","8","ZFAND1","HGNC:25858"
"764","ENSG00000104312","8","RIPK2","HGNC:10020"
"765","ENSG00000104320","8","NBN","HGNC:7652"
"766","ENSG00000104325","8","DECR1","HGNC:2753"
"767","ENSG00000104331","8","BPNT2","HGNC:26019"
"768","ENSG00000104343","8","UBE2W","HGNC:25616"
"769","ENSG00000104419","8","NDRG1","HGNC:7679"
"770","ENSG00000104432","8","IL7","HGNC:6023"
"771","ENSG00000104447","8","TRPS1","HGNC:12340"
"772","ENSG00000104522","8","TSTA3","HGNC:12390"
"773","ENSG00000104549","8","SQLE","HGNC:11279"
"774","ENSG00000104626","8","ERI1","HGNC:23994"
"775","ENSG00000104671","8","DCTN6","HGNC:16964"
"776","ENSG00000104695","8","PPP2CB","HGNC:9300"
"777","ENSG00000104756","8","KCTD9","HGNC:22401"
"778","ENSG00000104765","8","BNIP3L","HGNC:1085"
"779","ENSG00000104783","19","KCNN4","HGNC:6293"
"780","ENSG00000104814","19","MAP4K1","HGNC:6863"
"781","ENSG00000104825","19","NFKBIB","HGNC:7798"
"782","ENSG00000104852","19","SNRNP70","HGNC:11150"
"783","ENSG00000104853","19","CLPTM1","HGNC:2087"
"784","ENSG00000104856","19","RELB","HGNC:9956"
"785","ENSG00000104863","19","LIN7B","HGNC:17788"
"786","ENSG00000104870","19","FCGRT","HGNC:3621"
"787","ENSG00000104872","19","PIH1D1","HGNC:26075"
"788","ENSG00000104880","19","ARHGEF18","HGNC:17090"
"789","ENSG00000104886","19","PLEKHJ1","HGNC:18211"
"790","ENSG00000104957","19","CCDC130","HGNC:28118"
"791","ENSG00000104964","19","TLE5","HGNC:307"
"792","ENSG00000104980","19","TIMM44","HGNC:17316"
"793","ENSG00000105058","19","FAM32A","HGNC:24563"
"794","ENSG00000105063","19","PPP6R1","HGNC:29195"
"795","ENSG00000105085","19","MED26","HGNC:2376"
"796","ENSG00000105122","19","RASAL3","HGNC:26129"
"797","ENSG00000105127","19","AKAP8","HGNC:378"
"798","ENSG00000105171","19","POP4","HGNC:30081"
"799","ENSG00000105176","19","URI1","HGNC:13236"
"800","ENSG00000105186","19","ANKRD27","HGNC:25310"
"801","ENSG00000105197","19","TIMM50","HGNC:23656"
"802","ENSG00000105202","19","FBL","HGNC:3599"
"803","ENSG00000105221","19","AKT2","HGNC:392"
"804","ENSG00000105248","19","YJU2","HGNC:25518"
"805","ENSG00000105254","19","TBCB","HGNC:1989"
"806","ENSG00000105258","19","POLR2I","HGNC:9196"
"807","ENSG00000105281","19","SLC1A5","HGNC:10943"
"808","ENSG00000105325","19","FZR1","HGNC:24824"
"809","ENSG00000105329","19","TGFB1","HGNC:11766"
"810","ENSG00000105355","19","PLIN3","HGNC:16893"
"811","ENSG00000105364","19","MRPL4","HGNC:14276"
"812","ENSG00000105379","19","ETFB","HGNC:3482"
"813","ENSG00000105393","19","BABAM1","HGNC:25008"
"814","ENSG00000105397","19","TYK2","HGNC:12440"
"815","ENSG00000105404","19","RABAC1","HGNC:9794"
"816","ENSG00000105443","19","CYTH2","HGNC:9502"
"817","ENSG00000105447","19","GRWD1","HGNC:21270"
"818","ENSG00000105518","19","TMEM205","HGNC:29631"
"819","ENSG00000105519","19","CAPS","HGNC:1487"
"820","ENSG00000105568","19","PPP2R1A","HGNC:9302"
"821","ENSG00000105576","19","TNPO2","HGNC:19998"
"822","ENSG00000105607","19","GCDH","HGNC:4189"
"823","ENSG00000105618","19","PRPF31","HGNC:15446"
"824","ENSG00000105643","19","ARRDC2","HGNC:25225"
"825","ENSG00000105656","19","ELL","HGNC:23114"
"826","ENSG00000105671","19","DDX49","HGNC:18684"
"827","ENSG00000105677","19","TMEM147","HGNC:30414"
"828","ENSG00000105698","19","USF2","HGNC:12594"
"829","ENSG00000105700","19","KXD1","HGNC:28420"
"830","ENSG00000105701","19","FKBP8","HGNC:3724"
"831","ENSG00000105705","19","SUGP1","HGNC:18643"
"832","ENSG00000105717","19","PBX4","HGNC:13403"
"833","ENSG00000105726","19","ATP13A1","HGNC:24215"
"834","ENSG00000105738","19","SIPA1L3","HGNC:23801"
"835","ENSG00000105778","7","AVL9","HGNC:28994"
"836","ENSG00000105808","7","RASA4","HGNC:23181"
"837","ENSG00000105810","7","CDK6","HGNC:1777"
"838","ENSG00000105829","7","BET1","HGNC:14562"
"839","ENSG00000105856","7","HBP1","HGNC:23200"
"840","ENSG00000105926","7","MPP6","HGNC:18167"
"841","ENSG00000105939","7","ZC3HAV1","HGNC:23721"
"842","ENSG00000105953","7","OGDH","HGNC:8124"
"843","ENSG00000105967","7","TFEC","HGNC:11754"
"844","ENSG00000106003","7","LFNG","HGNC:6560"
"845","ENSG00000106133","7","NSUN5P2","HGNC:16609"
"846","ENSG00000106144","7","CASP2","HGNC:1503"
"847","ENSG00000106244","7","PDAP1","HGNC:14634"
"848","ENSG00000106246","7","PTCD1","HGNC:22198"
"849","ENSG00000106261","7","ZKSCAN1","HGNC:13101"
"850","ENSG00000106263","7","EIF3B","HGNC:3280"
"851","ENSG00000106266","7","SNX8","HGNC:14972"
"852","ENSG00000106299","7","WASL","HGNC:12735"
"853","ENSG00000106305","7","AIMP2","HGNC:20609"
"854","ENSG00000106344","7","RBM28","HGNC:21863"
"855","ENSG00000106351","7","AGFG2","HGNC:5177"
"856","ENSG00000106355","7","LSM5","HGNC:17162"
"857","ENSG00000106397","7","PLOD3","HGNC:9083"
"858","ENSG00000106399","7","RPA3","HGNC:10291"
"859","ENSG00000106415","7","GLCCI1","HGNC:18713"
"860","ENSG00000106443","7","PHF14","HGNC:22203"
"861","ENSG00000106460","7","TMEM106B","HGNC:22407"
"862","ENSG00000106462","7","EZH2","HGNC:3527"
"863","ENSG00000106546","7","AHR","HGNC:348"
"864","ENSG00000106554","7","CHCHD3","HGNC:21906"
"865","ENSG00000106560","7","GIMAP2","HGNC:21789"
"866","ENSG00000106603","7","COA1","HGNC:21868"
"867","ENSG00000106635","7","BCL7B","HGNC:1005"
"868","ENSG00000106683","7","LIMK1","HGNC:6613"
"869","ENSG00000106723","9","SPIN1","HGNC:11243"
"870","ENSG00000106733","9","NMRK1","HGNC:26057"
"871","ENSG00000106780","9","MEGF9","HGNC:3234"
"872","ENSG00000106785","9","TRIM14","HGNC:16283"
"873","ENSG00000106829","9","TLE4","HGNC:11840"
"874","ENSG00000106948","9","AKNA","HGNC:24108"
"875","ENSG00000106952","9","TNFSF8","HGNC:11938"
"876","ENSG00000107036","9","RIC1","HGNC:17686"
"877","ENSG00000107099","9","DOCK8","HGNC:19191"
"878","ENSG00000107140","9","TESK1","HGNC:11731"
"879","ENSG00000107164","9","FUBP3","HGNC:4005"
"880","ENSG00000107185","9","RGP1","HGNC:21965"
"881","ENSG00000107201","9","DDX58","HGNC:19102"
"882","ENSG00000107223","9","EDF1","HGNC:3164"
"883","ENSG00000107290","9","SETX","HGNC:445"
"884","ENSG00000107362","9","ABHD17B","HGNC:24278"
"885","ENSG00000107371","9","EXOSC3","HGNC:17944"
"886","ENSG00000107438","10","PDLIM1","HGNC:2067"
"887","ENSG00000107485","10","GATA3","HGNC:4172"
"888","ENSG00000107521","10","HPS1","HGNC:5163"
"889","ENSG00000107537","10","PHYH","HGNC:8940"
"890","ENSG00000107560","10","RAB11FIP2","HGNC:29152"
"891","ENSG00000107614","10","TRDMT1","HGNC:2977"
"892","ENSG00000107643","10","MAPK8","HGNC:6881"
"893","ENSG00000107651","10","SEC23IP","HGNC:17018"
"894","ENSG00000107669","10","ATE1","HGNC:782"
"895","ENSG00000107672","10","NSMCE4A","HGNC:25935"
"896","ENSG00000107679","10","PLEKHA1","HGNC:14335"
"897","ENSG00000107738","10","VSIR","HGNC:30085"
"898","ENSG00000107742","10","SPOCK2","HGNC:13564"
"899","ENSG00000107745","10","MICU1","HGNC:1530"
"900","ENSG00000107758","10","PPP3CB","HGNC:9315"
"901","ENSG00000107771","10","CCSER2","HGNC:29197"
"902","ENSG00000107815","10","TWNK","HGNC:1160"
"903","ENSG00000107854","10","TNKS2","HGNC:15677"
"904","ENSG00000107863","10","ARHGAP21","HGNC:23725"
"905","ENSG00000107872","10","FBXL15","HGNC:28155"
"906","ENSG00000107874","10","CUEDC2","HGNC:28352"
"907","ENSG00000107890","10","ANKRD26","HGNC:29186"
"908","ENSG00000107929","10","LARP4B","HGNC:28987"
"909","ENSG00000107937","10","GTPBP4","HGNC:21535"
"910","ENSG00000107938","10","EDRF1","HGNC:24640"
"911","ENSG00000107949","10","BCCIP","HGNC:978"
"912","ENSG00000107959","10","PITRM1","HGNC:17663"
"913","ENSG00000107968","10","MAP3K8","HGNC:6860"
