#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TANK	OPTN	4446069	4445111	9606.ENSP00000376505	9606.ENSP00000368022	0	0	0	0	0	0	0	0.479	0.479
EIF3I	C14orf166	4444219	4434928	9606.ENSP00000362688	9606.ENSP00000261700	0	0	0	0	0.479	0	0	0	0.479
SERP1	XBP1	4449084	4432900	9606.ENSP00000420076	9606.ENSP00000216037	0	0	0	0	0.125	0	0	0.429	0.479
NCOA3	XBP1	4443859	4432900	9606.ENSP00000361066	9606.ENSP00000216037	0	0	0	0	0	0	0	0.479	0.479
NOP56	SNRPB2	4445513	4433966	9606.ENSP00000370589	9606.ENSP00000246071	0	0	0	0	0.135	0.376	0	0.113	0.479
HSPA1A	PGK1	4444600	4444160	9606.ENSP00000364802	9606.ENSP00000362413	0.043	0	0	0	0.141	0.174	0	0.323	0.479
KDM5A	ING3	4446946	4439378	9606.ENSP00000382688	9606.ENSP00000320566	0	0	0	0	0	0.209	0	0.368	0.478
RAN	PSMD8	4450191	4432854	9606.ENSP00000446215	9606.ENSP00000215071	0	0	0	0	0.478	0	0	0.041	0.478
RPL10A	CCT3	4444285	4437177	9606.ENSP00000363018	9606.ENSP00000295688	0	0	0	0	0.427	0	0	0.127	0.478
DNTTIP2	TWISTNB	4448586	4433237	9606.ENSP00000411010	9606.ENSP00000222567	0	0	0	0	0.478	0	0	0	0.478
LSM14A	RPF1	4450195	4443596	9606.ENSP00000446271	9606.ENSP00000359688	0	0	0	0	0	0	0	0.478	0.478
RSL1D1	WDR26	4450638	4448474	9606.ENSP00000460871	9606.ENSP00000408108	0	0	0	0	0.064	0	0	0.465	0.478
MOB1A	SLK	4446491	4443382	9606.ENSP00000379364	9606.ENSP00000358770	0	0	0	0	0	0	0	0.477	0.477
NDUFS6	DGUOK	4436114	4435376	9606.ENSP00000274137	9606.ENSP00000264093	0	0	0	0	0.199	0.266	0	0.182	0.477
DERL1	SEC61B	4434709	4433288	9606.ENSP00000259512	9606.ENSP00000223641	0	0	0	0	0.145	0.085	0	0.386	0.477
WAC	SNW1	4441676	4434897	9606.ENSP00000346986	9606.ENSP00000261531	0	0	0	0	0.154	0.265	0	0.227	0.477
TPR	NUTF2	4442896	4433066	9606.ENSP00000356448	9606.ENSP00000219169	0	0	0	0	0.082	0	0	0.454	0.477
BLOC1S1	ATP5E	4450232	4433873	9606.ENSP00000447537	9606.ENSP00000243997	0	0	0	0	0.477	0	0	0	0.477
USP10	SNRPN	4450566	4446975	9606.ENSP00000457411	9606.ENSP00000382972	0	0	0	0	0.077	0.457	0	0	0.477
NAP1L4	TSPYL2	4445412	4444562	9606.ENSP00000369915	9606.ENSP00000364591	0	0	0	0	0.147	0.171	0	0.320	0.477
NDUFA3	SDHD	4448964	4444585	9606.ENSP00000418438	9606.ENSP00000364699	0	0	0	0	0.247	0	0	0.333	0.476
PTGES3	SRP9	4451634	4438111	9606.ENSP00000482075	9606.ENSP00000305230	0	0	0	0	0.180	0.387	0	0	0.476
UQCRQ	CHCHD7	4445100	4438221	9606.ENSP00000367939	9606.ENSP00000306425	0	0	0	0	0	0	0	0.476	0.476
CHD7	EP300	4447723	4435224	9606.ENSP00000392028	9606.ENSP00000263253	0	0	0	0	0.145	0.185	0	0.309	0.476
TMX1	EEF1B2	4447793	4445998	9606.ENSP00000393316	9606.ENSP00000376056	0	0	0	0	0.061	0	0	0.465	0.476
PRKDC	FKBP3	4438858	4432947	9606.ENSP00000313420	9606.ENSP00000216330	0	0	0	0	0.048	0.389	0	0.173	0.476
PSMD6	EIF4A3	4448980	4435883	9606.ENSP00000418695	9606.ENSP00000269349	0	0	0	0	0.476	0	0	0	0.476
GDI2	ENO1	4445338	4433634	9606.ENSP00000369538	9606.ENSP00000234590	0	0	0	0	0.141	0.063	0	0.402	0.476
HLA-B	PTPN22	4448060	4442291	9606.ENSP00000399168	9606.ENSP00000352833	0	0	0	0	0.088	0	0	0.448	0.475
UBE2N	CCT2	4439045	4437556	9606.ENSP00000316176	9606.ENSP00000299300	0	0	0	0	0.454	0	0	0.077	0.475
CCT4	UBE2N	4446274	4439045	9606.ENSP00000377958	9606.ENSP00000316176	0	0	0	0	0.470	0	0	0.050	0.475
SRSF10	HNRNPH3	4449097	4435656	9606.ENSP00000420195	9606.ENSP00000265866	0	0	0	0	0.204	0.165	0	0.273	0.475
FUBP1	ILF2	4443616	4442589	9606.ENSP00000359804	9606.ENSP00000355011	0	0	0	0	0.442	0	0	0.099	0.475
PGK1	SFPQ	4444160	4441968	9606.ENSP00000362413	9606.ENSP00000349748	0	0	0	0	0	0.363	0	0.211	0.475
NDUFB10	COX6A1	4435837	4433467	9606.ENSP00000268668	9606.ENSP00000229379	0	0	0	0	0.270	0	0	0.311	0.475
IFITM3	IFNAR1	4446948	4435926	9606.ENSP00000382707	9606.ENSP00000270139	0	0	0	0	0	0	0	0.475	0.475
SNRPB	FUBP1	4448654	4443616	9606.ENSP00000412566	9606.ENSP00000359804	0	0	0	0	0.440	0.101	0	0	0.475
DDX24	DPY30	4451587	4441561	9606.ENSP00000481495	9606.ENSP00000345837	0	0	0	0	0	0	0	0.475	0.475
PSMC1	ENO1	4434851	4433634	9606.ENSP00000261303	9606.ENSP00000234590	0.058	0	0.244	0	0.159	0.178	0	0.098	0.475
SOD2	ISCA1	4450194	4444659	9606.ENSP00000446252	9606.ENSP00000365159	0.167	0	0	0	0.063	0	0	0.381	0.475
SOD2	ANXA5	4450194	4437297	9606.ENSP00000446252	9606.ENSP00000296511	0	0	0	0	0	0	0	0.474	0.474
S100A10	ANXA5	4443194	4437297	9606.ENSP00000357801	9606.ENSP00000296511	0	0	0	0	0.246	0.061	0	0.316	0.474
HIF1A	THBS1	4449842	4434771	9606.ENSP00000437955	9606.ENSP00000260356	0	0	0	0	0.081	0	0	0.451	0.474
ATP1A1	VDAC1	4450152	4435583	9606.ENSP00000445306	9606.ENSP00000265333	0	0	0	0	0.077	0.378	0	0.157	0.474
NAP1L4	EP300	4445412	4435224	9606.ENSP00000369915	9606.ENSP00000263253	0	0	0	0	0.062	0.404	0	0.135	0.474
PSMD6	ACTR2	4448980	4444985	9606.ENSP00000418695	9606.ENSP00000367220	0	0	0	0	0.062	0.356	0	0.200	0.474
WASF2	RHOG	4451760	4440958	9606.ENSP00000483313	9606.ENSP00000339467	0	0	0	0	0.090	0.064	0	0.432	0.474
ANXA1	CAPG	4444796	4435330	9606.ENSP00000366109	9606.ENSP00000263867	0	0.008	0	0	0.208	0	0	0.362	0.474
UBE2I	XBP1	4441792	4432900	9606.ENSP00000348056	9606.ENSP00000216037	0	0	0	0	0	0.379	0	0.188	0.474
VDAC2	VAPA	4443964	4441538	9606.ENSP00000361635	9606.ENSP00000345656	0	0	0	0	0.110	0.363	0	0.147	0.474
RTN4	ANXA5	4440824	4437297	9606.ENSP00000337838	9606.ENSP00000296511	0	0	0	0	0.104	0	0	0.437	0.474
PTGES3	HSPE1	4451634	4433608	9606.ENSP00000482075	9606.ENSP00000233893	0	0	0	0	0.392	0.060	0	0.152	0.474
CD3D	GZMB	4437689	4432950	9606.ENSP00000300692	9606.ENSP00000216341	0	0	0	0	0.211	0	0	0.360	0.474
SRP9	LSM3	4438111	4437830	9606.ENSP00000305230	9606.ENSP00000302160	0	0	0	0	0.366	0	0	0.204	0.474
HMGN3	S100A11	4451701	4435987	9606.ENSP00000482613	9606.ENSP00000271638	0	0	0	0	0	0	0	0.474	0.474
WAC	SF3B1	4441676	4440663	9606.ENSP00000346986	9606.ENSP00000335321	0	0	0	0	0.211	0.053	0	0.351	0.473
RPN1	SLC25A3	4437255	4433407	9606.ENSP00000296255	9606.ENSP00000228318	0	0	0	0	0.081	0.363	0	0.172	0.473
PGK1	SOD1	4444160	4435927	9606.ENSP00000362413	9606.ENSP00000270142	0	0	0	0	0.103	0.041	0	0.436	0.473
RPS9	TWISTNB	4437909	4433237	9606.ENSP00000302896	9606.ENSP00000222567	0	0	0	0	0.473	0	0	0	0.473
THUMPD1	GSTO1	4445534	4443372	9606.ENSP00000370741	9606.ENSP00000358727	0	0	0	0	0	0	0	0.473	0.473
SF3B1	SREK1	4440663	4440574	9606.ENSP00000335321	9606.ENSP00000334538	0	0	0	0	0.452	0	0	0.077	0.473
BRD4	KMT2C	4435250	4435027	9606.ENSP00000263377	9606.ENSP00000262189	0	0	0	0	0.116	0.195	0	0.319	0.473
EIF4EBP2	EIF4A3	4444135	4435883	9606.ENSP00000362314	9606.ENSP00000269349	0	0	0	0	0	0.050	0	0.468	0.473
MCL1	ATF4	4443243	4440736	9606.ENSP00000358022	9606.ENSP00000336790	0	0	0	0	0	0	0	0.473	0.473
ETFA	SDHD	4450403	4444585	9606.ENSP00000452762	9606.ENSP00000364699	0	0	0	0	0.304	0	0	0.273	0.473
MRPS18C	PEBP1	4437158	4434854	9606.ENSP00000295491	9606.ENSP00000261313	0	0	0	0	0.189	0.361	0	0.065	0.473
BTG2	PDCD4	4436873	4436360	9606.ENSP00000290551	9606.ENSP00000280154	0	0	0	0	0	0	0	0.473	0.473
NHP2	HSPE1	4436148	4433608	9606.ENSP00000274606	9606.ENSP00000233893	0	0	0	0	0.447	0	0	0.086	0.473
CCT4	C14orf166	4446274	4434928	9606.ENSP00000377958	9606.ENSP00000261700	0	0	0	0	0.473	0	0	0	0.473
SNRPB	G3BP1	4448654	4446228	9606.ENSP00000412566	9606.ENSP00000377681	0	0	0	0	0.184	0.381	0	0	0.473
RAN	C14orf166	4450191	4434928	9606.ENSP00000446215	9606.ENSP00000261700	0	0	0	0	0.472	0	0	0	0.472
UBE2L3	ANAPC11	4448147	4441990	9606.ENSP00000400906	9606.ENSP00000349957	0	0	0	0	0.087	0.262	0	0.279	0.472
BCLAF1	EIF4A3	4449733	4435883	9606.ENSP00000435210	9606.ENSP00000269349	0	0	0	0	0.200	0.247	0	0.194	0.472
TNFRSF1B	ADAR	4444700	4443107	9606.ENSP00000365435	9606.ENSP00000357459	0	0	0	0	0.059	0	0	0.462	0.472
RPS9	PSMC1	4437909	4434851	9606.ENSP00000302896	9606.ENSP00000261303	0.045	0	0	0	0.402	0.097	0	0.096	0.472
LCP1	ANXA1	4446831	4444796	9606.ENSP00000381581	9606.ENSP00000366109	0	0	0	0	0.064	0.058	0	0.450	0.472
ACTR2	TAGLN2	4444985	4443033	9606.ENSP00000367220	9606.ENSP00000357076	0	0	0	0	0.107	0.158	0	0.354	0.472
DDX3X	UBE2I	4446966	4441792	9606.ENSP00000382840	9606.ENSP00000348056	0	0	0	0	0.067	0.056	0	0.448	0.472
UQCRQ	VDAC2	4445100	4443964	9606.ENSP00000367939	9606.ENSP00000361635	0	0	0	0	0.133	0.363	0	0.121	0.472
XBP1	DERL2	4432900	4432675	9606.ENSP00000216037	9606.ENSP00000158771	0	0	0	0	0.063	0	0	0.458	0.471
CCL5	IL32	4451102	4449620	9606.ENSP00000474412	9606.ENSP00000432218	0	0	0	0	0.140	0	0	0.411	0.471
HSPD1	RPL8	4445814	4435108	9606.ENSP00000373620	9606.ENSP00000262584	0	0	0	0	0.265	0	0	0.310	0.471
RPN1	CCT3	4437255	4437177	9606.ENSP00000296255	9606.ENSP00000295688	0	0	0	0	0.171	0.372	0	0.065	0.471
FUBP1	SNRPA1	4443616	4434347	9606.ENSP00000359804	9606.ENSP00000254193	0	0	0	0	0.465	0	0	0.049	0.470
SOD2	RPSA	4450194	4441585	9606.ENSP00000446252	9606.ENSP00000346067	0	0	0	0	0.201	0.302	0	0.126	0.470
HIF1A	NFE2L2	4449842	4446632	9606.ENSP00000437955	9606.ENSP00000380252	0	0	0	0	0.152	0	0	0.401	0.470
IL32	GZMA	4449620	4436124	9606.ENSP00000432218	9606.ENSP00000274306	0	0	0	0	0.136	0	0	0.412	0.470
MAF	CCND2	4439893	4434845	9606.ENSP00000327048	9606.ENSP00000261254	0	0	0	0	0.085	0	0	0.445	0.470
MOB1A	STRN3	4446491	4442007	9606.ENSP00000379364	9606.ENSP00000350071	0	0	0	0	0.146	0.379	0	0.082	0.470
PELI1	ING3	4442187	4439378	9606.ENSP00000351789	9606.ENSP00000320566	0	0	0	0	0	0	0	0.470	0.470
NDUFC1	C14orf2	4449976	4448197	9606.ENSP00000441126	9606.ENSP00000401770	0	0	0	0	0.470	0	0	0	0.470
PTGES3	CHORDC1	4451634	4439272	9606.ENSP00000482075	9606.ENSP00000319255	0	0	0	0	0.305	0	0	0.268	0.470
SNRPC	NUTF2	4433898	4433066	9606.ENSP00000244520	9606.ENSP00000219169	0	0	0	0	0.470	0	0	0	0.470
HINT1	MYH9	4438030	4432924	9606.ENSP00000304229	9606.ENSP00000216181	0	0	0	0	0	0.077	0	0.450	0.470
SNRPB	FNBP4	4448654	4435312	9606.ENSP00000412566	9606.ENSP00000263773	0	0	0	0	0.244	0.328	0	0	0.470
RAN	ENO1	4450191	4433634	9606.ENSP00000446215	9606.ENSP00000234590	0	0	0	0	0.413	0	0	0.133	0.469
DDX17	SNRPB2	4446598	4433966	9606.ENSP00000380033	9606.ENSP00000246071	0	0	0	0	0.086	0.263	0	0.275	0.469
CD3D	CD96	4437689	4436536	9606.ENSP00000300692	9606.ENSP00000283285	0	0	0	0	0.283	0	0	0.289	0.469
PPP1CA	PAK2	4439814	4438909	9606.ENSP00000326031	9606.ENSP00000314067	0	0	0	0	0.102	0.370	0	0.135	0.469
RHOA	ANXA5	4448110	4437297	9606.ENSP00000400175	9606.ENSP00000296511	0	0	0	0	0.119	0	0	0.422	0.469
PSMB6	UFD1L	4435950	4435212	9606.ENSP00000270586	9606.ENSP00000263202	0	0	0	0	0.369	0	0	0.193	0.469
KPNA2	EP300	4449870	4435224	9606.ENSP00000438483	9606.ENSP00000263253	0	0	0	0	0.063	0.384	0	0.152	0.468
ATP1A1	SLK	4450152	4443382	9606.ENSP00000445306	9606.ENSP00000358770	0	0	0	0	0	0	0	0.468	0.468
KDM5A	KMT2C	4446946	4435027	9606.ENSP00000382688	9606.ENSP00000262189	0	0	0	0.539	0.188	0.185	0	0.520	0.468
GGNBP2	CCNI	4451276	4433691	9606.ENSP00000478220	9606.ENSP00000237654	0	0	0	0	0	0	0	0.468	0.468
LYN	ANXA2	4449476	4441580	9606.ENSP00000428924	9606.ENSP00000346032	0	0	0	0	0	0	0	0.468	0.468
CPSF6	THOC2	4435722	4433949	9606.ENSP00000266679	9606.ENSP00000245838	0	0	0	0	0.287	0	0	0.283	0.468
RANBP1	NOP56	4448185	4445513	9606.ENSP00000401564	9606.ENSP00000370589	0	0	0	0	0.354	0	0	0.209	0.468
CD63	PSMD8	4450237	4432854	9606.ENSP00000447730	9606.ENSP00000215071	0	0	0	0	0.089	0	0	0.439	0.467
RAN	GDI2	4450191	4445338	9606.ENSP00000446215	9606.ENSP00000369538	0	0	0	0	0.155	0	0	0.394	0.467
MRPL57	NDUFS6	4438628	4436114	9606.ENSP00000310726	9606.ENSP00000274137	0	0	0	0	0.467	0	0	0	0.467
RANBP1	CCT7	4448185	4434598	9606.ENSP00000401564	9606.ENSP00000258091	0	0	0	0	0.461	0.051	0	0	0.467
CCT4	EIF1AX	4446274	4445241	9606.ENSP00000377958	9606.ENSP00000368927	0	0	0.221	0	0.254	0	0	0.157	0.467
KPNA6	EIF3I	4444228	4444219	9606.ENSP00000362728	9606.ENSP00000362688	0	0	0	0	0.302	0	0	0.268	0.467
RBM5	RBM25	4441303	4434986	9606.ENSP00000343054	9606.ENSP00000261973	0	0	0	0	0.202	0	0	0.359	0.467
CD48	IKZF1	4451851	4440277	9606.ENSP00000484431	9606.ENSP00000331614	0	0	0	0	0.351	0	0	0.212	0.467
EIF3I	ILF2	4444219	4442589	9606.ENSP00000362688	9606.ENSP00000355011	0	0	0	0	0.441	0	0	0.085	0.467
RANBP2	LSM7	4436527	4434242	9606.ENSP00000283195	9606.ENSP00000252622	0	0	0	0	0.166	0.345	0	0.101	0.466
DDX24	DDX3X	4451587	4446966	9606.ENSP00000481495	9606.ENSP00000382840	0	0	0.423	0.600	0.079	0.050	0	0.770	0.466
EIF4EBP2	ATF4	4444135	4440736	9606.ENSP00000362314	9606.ENSP00000336790	0	0	0	0	0.061	0	0	0.454	0.466
TOR1AIP2	DERL2	4442925	4432675	9606.ENSP00000356584	9606.ENSP00000158771	0	0	0	0	0	0	0	0.466	0.466
ATP5A1	PGAM1	4446852	4443642	9606.ENSP00000381736	9606.ENSP00000359991	0	0	0	0	0.193	0	0	0.365	0.466
USP10	FUBP1	4450566	4443616	9606.ENSP00000457411	9606.ENSP00000359804	0	0	0	0	0.288	0	0	0.281	0.466
NDUFA13	ATP5E	4449261	4433873	9606.ENSP00000423673	9606.ENSP00000243997	0	0	0	0	0.348	0	0	0.214	0.466
CACYBP	CCT7	4442938	4434598	9606.ENSP00000356652	9606.ENSP00000258091	0	0	0	0	0.238	0	0	0.328	0.466
CYLD	USP9X	4447722	4439052	9606.ENSP00000392025	9606.ENSP00000316357	0	0	0	0	0.063	0	0	0.453	0.466
ATP5A1	CCT2	4446852	4437556	9606.ENSP00000381736	9606.ENSP00000299300	0	0	0	0	0.295	0	0	0.272	0.465
HSPA4	GZMA	4437917	4436124	9606.ENSP00000302961	9606.ENSP00000274306	0	0	0	0	0	0.335	0	0.228	0.465
SF3B1	RANBP2	4440663	4436527	9606.ENSP00000335321	9606.ENSP00000283195	0	0	0	0	0.190	0.350	0	0.065	0.465
PGK1	BOLA2B	4444160	4438250	9606.ENSP00000362413	9606.ENSP00000306752	0	0	0	0	0.077	0.392	0	0.123	0.465
SPCS3	PHACTR2	4449402	4448859	9606.ENSP00000427463	9606.ENSP00000417038	0	0	0	0	0	0	0	0.465	0.465
RANBP1	RPL8	4448185	4435108	9606.ENSP00000401564	9606.ENSP00000262584	0	0	0	0	0.465	0	0	0	0.465
CD48	GZMB	4451851	4432950	9606.ENSP00000484431	9606.ENSP00000216341	0	0	0	0	0.214	0	0	0.348	0.465
RSRC1	LSM3	4451606	4437830	9606.ENSP00000481697	9606.ENSP00000302160	0	0	0	0	0.064	0.405	0	0.115	0.464
TARS	CCT7	4447523	4434598	9606.ENSP00000387710	9606.ENSP00000258091	0.050	0	0	0	0.242	0.269	0	0.102	0.464
LAMP2	SOD1	4448485	4435927	9606.ENSP00000408411	9606.ENSP00000270142	0	0	0	0	0.062	0.358	0	0.182	0.464
HINT1	NDUFB10	4438030	4435837	9606.ENSP00000304229	9606.ENSP00000268668	0	0	0	0	0.464	0	0	0	0.464
ZBTB20	ZNF207	4449016	4446301	9606.ENSP00000419153	9606.ENSP00000378165	0	0	0	0	0.062	0	0	0.452	0.464
RPSA	ATP5H	4441585	4437775	9606.ENSP00000346067	9606.ENSP00000301587	0	0	0	0	0.427	0	0	0.104	0.464
APOBEC3C	ATP5H	4442655	4437775	9606.ENSP00000355340	9606.ENSP00000301587	0	0	0	0	0.426	0	0	0.104	0.464
RANBP1	PTTG1	4448185	4446209	9606.ENSP00000401564	9606.ENSP00000377536	0	0	0	0	0.315	0	0	0.250	0.464
RSL1D1	EIF4A3	4450638	4435883	9606.ENSP00000460871	9606.ENSP00000269349	0	0	0	0	0.363	0.169	0	0.069	0.464
SEC11C	RAB8B	4450883	4438817	9606.ENSP00000468633	9606.ENSP00000312734	0	0	0	0	0.063	0	0	0.452	0.464
TARS	CCT3	4447523	4437177	9606.ENSP00000387710	9606.ENSP00000295688	0.050	0	0	0	0.242	0.269	0	0.102	0.464
PGK1	CCT2	4444160	4437556	9606.ENSP00000362413	9606.ENSP00000299300	0	0	0	0	0.345	0.057	0	0.201	0.464
SEC11C	RAB8A	4450883	4437702	9606.ENSP00000468633	9606.ENSP00000300935	0	0	0	0	0.063	0	0	0.452	0.464
ARF1	UBE2B	4449926	4435585	9606.ENSP00000440005	9606.ENSP00000265339	0	0	0	0	0.063	0.157	0	0.376	0.464
MRPS6	ATP5A1	4446909	4446852	9606.ENSP00000382250	9606.ENSP00000381736	0	0	0	0	0.337	0	0	0.226	0.464
SLK	HSPA4	4443382	4437917	9606.ENSP00000358770	9606.ENSP00000302961	0	0	0	0	0	0	0	0.464	0.464
CRBN	CCDC47	4433551	4433332	9606.ENSP00000231948	9606.ENSP00000225726	0	0	0	0	0	0	0	0.463	0.463
TOR1AIP2	DERL1	4442925	4434709	9606.ENSP00000356584	9606.ENSP00000259512	0	0	0	0	0	0	0	0.463	0.463
RAB1A	TGOLN2	4447492	4447376	9606.ENSP00000387286	9606.ENSP00000386443	0	0	0	0	0.061	0.104	0	0.413	0.463
LYN	DOCK8	4449476	4447871	9606.ENSP00000428924	9606.ENSP00000394888	0	0	0	0	0.130	0.346	0	0.131	0.463
HSP90B1	EDF1	4437604	4433293	9606.ENSP00000299767	9606.ENSP00000224073	0	0	0	0	0.437	0	0	0.085	0.462
KPNA2	NR3C1	4449870	4433539	9606.ENSP00000438483	9606.ENSP00000231509	0	0	0	0	0	0.407	0	0.130	0.462
CCT2	ENO1	4437556	4433634	9606.ENSP00000299300	9606.ENSP00000234590	0	0	0	0	0.311	0.052	0	0.242	0.462
RHOG	GNAI2	4440958	4438833	9606.ENSP00000339467	9606.ENSP00000312999	0	0	0	0	0.335	0.185	0	0.086	0.462
SQSTM1	RHEB	4445887	4435025	9606.ENSP00000374455	9606.ENSP00000262187	0	0	0	0	0.063	0	0	0.449	0.462
TOMM6	VDAC1	4446869	4435583	9606.ENSP00000381859	9606.ENSP00000265333	0	0	0	0	0.062	0	0	0.450	0.462
DHX9	HNRNPH3	4442908	4435656	9606.ENSP00000356520	9606.ENSP00000265866	0	0	0	0	0.460	0	0	0.043	0.462
DOCK8	ANXA2	4447871	4441580	9606.ENSP00000394888	9606.ENSP00000346032	0	0	0	0	0	0	0	0.462	0.462
RGS1	GADD45B	4442888	4432865	9606.ENSP00000356429	9606.ENSP00000215631	0	0	0	0	0.088	0	0	0.433	0.461
HSPA1A	ENO1	4444600	4433634	9606.ENSP00000364802	9606.ENSP00000234590	0	0	0	0	0.090	0.107	0	0.390	0.461
RSRC1	SF3B1	4451606	4440663	9606.ENSP00000481697	9606.ENSP00000335321	0	0	0	0	0.061	0.405	0	0.113	0.461
SATB1	IKZF1	4448075	4440277	9606.ENSP00000399518	9606.ENSP00000331614	0	0	0	0	0.061	0.081	0	0.426	0.461
RANBP1	TPR	4448185	4442896	9606.ENSP00000401564	9606.ENSP00000356448	0	0	0	0	0.231	0.168	0	0.225	0.461
DOCK8	RHOG	4447871	4440958	9606.ENSP00000394888	9606.ENSP00000339467	0	0	0	0	0.064	0.268	0	0.276	0.461
PSMD6	EIF3C	4448980	4440376	9606.ENSP00000418695	9606.ENSP00000332604	0	0	0	0	0.063	0	0	0.448	0.461
IFNAR1	EP300	4435926	4435224	9606.ENSP00000270139	9606.ENSP00000263253	0	0	0	0	0	0.342	0	0.215	0.461
RPN1	NHP2	4437255	4436148	9606.ENSP00000296255	9606.ENSP00000274606	0	0	0	0	0.131	0.405	0	0.042	0.461
SF3B1	PPP1CA	4440663	4439814	9606.ENSP00000335321	9606.ENSP00000326031	0	0	0	0	0.150	0.379	0	0.061	0.461
ARF1	CCT3	4449926	4437177	9606.ENSP00000440005	9606.ENSP00000295688	0	0	0	0	0.088	0.373	0	0.131	0.460
RAN	ZNF207	4450191	4446301	9606.ENSP00000446215	9606.ENSP00000378165	0	0	0	0	0.172	0	0	0.375	0.460
EIF3M	EIF4A3	4449770	4435883	9606.ENSP00000436049	9606.ENSP00000269349	0	0	0	0	0.298	0	0	0.261	0.460
ANAPC11	NDUFS6	4441990	4436114	9606.ENSP00000349957	9606.ENSP00000274137	0	0	0	0	0.456	0	0	0.049	0.460
RBM17	IFRD1	4447560	4447123	9606.ENSP00000388638	9606.ENSP00000384477	0	0	0	0	0.064	0	0	0.447	0.460
LSM3	PSMA2	4437830	4433278	9606.ENSP00000302160	9606.ENSP00000223321	0	0	0	0	0.460	0	0	0	0.460
SPCS3	YPEL5	4449402	4445229	9606.ENSP00000427463	9606.ENSP00000368835	0	0	0	0	0.098	0	0	0.426	0.460
DDX24	NHP2	4451587	4436148	9606.ENSP00000481495	9606.ENSP00000274606	0	0	0	0	0.280	0.262	0	0.067	0.460
DDX17	SREK1	4446598	4440574	9606.ENSP00000380033	9606.ENSP00000334538	0	0	0	0	0.113	0.126	0	0.359	0.460
CCL5	IFNAR1	4451102	4435926	9606.ENSP00000474412	9606.ENSP00000270139	0	0	0	0	0	0	0	0.460	0.460
CCT4	EIF4A3	4446274	4435883	9606.ENSP00000377958	9606.ENSP00000269349	0	0	0	0	0.439	0.053	0	0.065	0.460
PGK1	STAT3	4444160	4435468	9606.ENSP00000362413	9606.ENSP00000264657	0	0	0	0	0	0.348	0	0.206	0.460
EIF3I	PSMD8	4444219	4432854	9606.ENSP00000362688	9606.ENSP00000215071	0	0	0	0	0.444	0	0	0.069	0.460
ATP5A1	NDUFS6	4446852	4436114	9606.ENSP00000381736	9606.ENSP00000274137	0	0	0	0	0.090	0	0	0.431	0.460
RAN	PSMB6	4450191	4435950	9606.ENSP00000446215	9606.ENSP00000270586	0	0	0	0	0.420	0	0	0.107	0.460
VIM	ENO1	4450181	4433634	9606.ENSP00000446007	9606.ENSP00000234590	0	0	0	0	0.063	0.179	0	0.354	0.459
PDCD4	VMP1	4436360	4435047	9606.ENSP00000280154	9606.ENSP00000262291	0	0	0	0	0	0	0	0.459	0.459
HIF1A	MCL1	4449842	4443243	9606.ENSP00000437955	9606.ENSP00000358022	0	0	0	0	0.088	0.186	0	0.330	0.459
DDX3X	C14orf166	4446966	4434928	9606.ENSP00000382840	9606.ENSP00000261700	0	0	0	0	0.112	0.185	0	0.313	0.459
EIF1AX	LSM7	4445241	4434242	9606.ENSP00000368927	9606.ENSP00000252622	0	0	0	0	0.460	0	0	0	0.459
VIM	ANXA5	4450181	4437297	9606.ENSP00000446007	9606.ENSP00000296511	0	0.003	0	0	0.244	0.125	0	0.247	0.459
RABEP1	RAB8B	4450158	4438817	9606.ENSP00000445408	9606.ENSP00000312734	0	0	0	0	0	0	0	0.459	0.459
ATP5C1	RPS9	4441891	4437909	9606.ENSP00000349142	9606.ENSP00000302896	0	0	0	0	0.226	0	0	0.329	0.459
RSRC1	WDR43	4451606	4447102	9606.ENSP00000481697	9606.ENSP00000384302	0	0	0	0	0.229	0.262	0	0.126	0.459
THOC2	TTC1	4433949	4433530	9606.ENSP00000245838	9606.ENSP00000231238	0	0	0	0	0.154	0.387	0	0	0.459
BAZ1B	HP1BP3	4441256	4438801	9606.ENSP00000342434	9606.ENSP00000312625	0	0	0	0	0.062	0.261	0	0.281	0.458
POLR2G	SETX	4437798	4433294	9606.ENSP00000301788	9606.ENSP00000224140	0	0	0	0	0.073	0.288	0	0.245	0.458
ADAR	ILF2	4443107	4442589	9606.ENSP00000357459	9606.ENSP00000355011	0	0	0	0	0.143	0	0	0.393	0.458
TUBA1B	ENO1	4440737	4433634	9606.ENSP00000336799	9606.ENSP00000234590	0	0	0	0	0.245	0	0	0.311	0.458
SRSF10	SNW1	4449097	4434897	9606.ENSP00000420195	9606.ENSP00000261531	0	0	0	0	0.086	0.373	0	0.131	0.458
PRPF39	SRSF6	4441785	4433875	9606.ENSP00000348010	9606.ENSP00000244020	0	0	0	0	0.176	0.268	0	0.174	0.458
EIF3C	MYH9	4440376	4432924	9606.ENSP00000332604	9606.ENSP00000216181	0	0	0	0	0.052	0.441	0	0.058	0.458
SNRPB	RAP1A	4448654	4443371	9606.ENSP00000412566	9606.ENSP00000358723	0	0	0	0	0.064	0	0	0.445	0.458
